Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
516,20,0,94.0,12220,0,0,0,0,0,0,0,5,0,0,0,0,10,5,2009,2009,1,0,9,11,1,305.0,2,0,1,0,1,0,3,1436,0,0,570,2006,0,2,0,0,2020,0,0,2020,1,0,2,1,3,1,2,9,0,1,3,0,2009.0,0,3,900,0,0,0,156,54,0,0,0,0,0,0,0,0,9,2009,2,2,402861
623,20,0,71.0,7064,0,0,0,0,0,0,0,15,0,0,0,0,5,6,1977,1977,0,0,3,3,1,153.0,0,0,1,1,1,0,1,560,0,0,420,980,0,1,0,0,980,0,0,980,0,0,1,0,3,1,0,6,0,0,0,2,1986.0,1,2,484,0,0,0,192,0,0,0,0,0,0,0,0,0,7,2009,0,0,135000
1045,20,0,80.0,9600,0,0,0,0,0,0,0,7,3,0,0,0,8,5,1981,1981,1,1,4,10,0,0.0,1,0,0,2,1,0,0,1104,0,0,1420,2524,0,1,0,0,2524,0,0,2524,1,0,2,1,4,1,1,9,0,1,3,0,1981.0,0,2,542,0,0,0,474,120,0,0,0,0,0,1,0,0,7,2009,0,0,278000
596,20,0,69.0,11302,0,0,1,0,0,0,0,18,0,0,0,0,8,5,2005,2006,0,0,0,14,1,238.0,1,0,0,2,1,3,3,1422,0,0,392,1814,0,2,0,0,1826,0,0,1826,1,0,2,0,3,1,1,7,0,1,4,0,2005.0,0,3,758,0,0,0,180,75,0,0,120,0,0,0,0,0,8,2006,2,2,319000
1065,20,0,69.0,11000,0,0,1,0,0,2,0,1,0,0,0,0,5,6,1966,1966,0,0,3,3,1,200.0,0,0,1,1,1,2,1,740,1,230,184,1154,0,2,0,0,1154,0,0,1154,0,0,1,1,3,1,0,6,0,1,5,0,1966.0,2,2,480,0,0,0,0,58,0,0,0,0,0,1,0,0,11,2009,0,0,154000
17,20,0,69.0,11241,0,0,1,0,0,2,0,1,0,0,0,0,6,7,1970,1970,0,0,6,4,1,180.0,0,0,1,1,1,0,0,578,0,0,426,1004,0,2,0,0,1004,0,0,1004,1,0,1,0,2,1,0,5,0,1,4,0,1970.0,0,2,480,0,0,0,0,0,0,0,0,0,0,0,1,700,3,2010,0,0,149000
1276,90,0,95.0,11345,0,0,0,0,0,1,0,1,1,0,3,1,5,5,1948,1950,0,3,2,2,2,567.0,0,0,1,1,1,0,4,220,0,0,708,928,0,0,0,1,928,992,0,1920,0,0,2,0,4,2,0,10,0,0,0,2,1948.0,1,2,400,0,3,0,0,0,0,0,0,0,0,0,0,0,7,2007,0,0,137000
80,50,1,60.0,10440,0,2,0,0,0,1,0,8,0,0,0,1,5,6,1910,1981,0,0,6,4,0,0.0,0,0,0,1,1,0,2,0,0,0,440,440,0,0,0,0,682,548,0,1230,0,0,1,1,2,1,0,5,0,0,0,2,1966.0,1,2,440,0,0,0,74,0,128,0,0,0,0,1,0,0,5,2009,0,0,110000
4,70,0,60.0,9550,0,0,1,0,0,1,0,6,0,0,0,1,7,5,1915,1970,0,0,6,8,0,0.0,0,0,2,1,0,0,0,216,0,0,540,756,0,0,0,0,961,756,0,1717,1,0,1,0,3,1,1,7,0,1,3,2,1998.0,1,3,642,0,0,0,0,35,272,0,0,0,0,0,0,0,2,2006,0,1,140000
1188,20,0,89.0,12461,0,0,0,0,0,1,0,14,0,0,0,0,8,5,1994,1995,0,0,11,6,0,0.0,1,0,0,2,1,0,3,1456,0,0,168,1624,0,2,0,0,1624,0,0,1624,1,0,2,0,2,1,1,5,0,1,1,0,1994.0,2,3,757,0,0,0,0,114,192,0,0,0,0,3,0,0,7,2006,0,0,262000
326,45,1,50.0,5000,0,0,0,0,0,0,0,22,4,0,0,7,5,6,1941,1950,0,0,5,5,0,0.0,0,0,1,1,1,1,1,116,0,0,604,720,0,4,1,2,803,0,0,803,0,0,1,0,2,1,0,5,0,0,0,2,1941.0,1,2,360,0,0,0,0,0,244,0,0,0,0,0,0,0,12,2007,0,0,87000
1125,80,0,69.0,9125,0,0,1,0,0,0,0,9,0,0,0,4,7,5,1992,1992,0,0,1,1,1,170.0,0,0,0,2,1,0,2,0,0,0,384,384,0,0,0,0,812,670,0,1482,0,0,2,1,3,1,1,7,0,1,4,0,1992.0,0,2,392,0,0,0,100,25,0,0,0,0,0,0,0,0,7,2007,0,0,163900
860,60,0,69.0,11029,0,0,1,0,0,1,0,7,5,0,0,1,6,7,1968,1984,0,0,1,1,1,220.0,0,0,1,1,1,2,1,619,0,0,435,1054,0,1,0,0,1512,1142,0,2654,1,0,2,1,4,1,1,9,0,1,3,0,1968.0,1,2,619,0,0,0,0,65,0,0,222,0,0,0,0,0,8,2006,0,0,250000
1236,70,0,96.0,13132,0,0,0,0,0,0,0,6,0,0,0,1,5,5,1914,1950,0,0,6,4,0,0.0,0,0,2,2,1,2,2,0,0,0,747,747,0,0,0,2,892,892,0,1784,0,0,1,1,4,1,0,9,0,0,0,2,1914.0,1,1,180,2,3,2,203,40,0,0,0,0,0,0,0,0,7,2006,0,0,138887
1303,60,0,92.0,10120,0,0,0,0,0,0,0,14,0,0,0,1,8,5,1994,1994,1,0,0,0,1,391.0,1,0,0,2,1,0,3,740,0,0,425,1165,0,2,0,0,1203,1323,0,2526,1,0,2,1,4,1,1,8,0,1,4,0,1994.0,2,3,844,0,0,0,309,78,0,0,0,0,0,0,0,0,12,2006,0,0,290000
716,20,0,78.0,10140,0,0,0,0,0,0,0,7,0,0,0,0,6,5,1974,1974,1,0,1,1,1,174.0,0,0,1,2,1,0,2,0,0,0,1064,1064,0,1,0,0,1350,0,0,1350,0,0,2,0,3,1,0,7,0,1,4,0,1974.0,2,2,478,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2009,0,0,165000
245,60,0,69.0,8880,0,0,1,0,0,0,0,17,0,0,0,1,7,5,1994,2002,0,0,0,0,0,0.0,1,0,0,2,1,0,3,695,0,0,253,948,0,2,0,0,1222,888,0,2110,1,0,2,1,3,1,1,8,0,2,1,0,1994.0,2,2,463,0,0,0,0,130,0,0,0,0,0,0,0,0,5,2010,0,0,205000
955,90,0,35.0,9400,0,0,1,0,0,2,0,0,0,0,3,3,6,5,1975,1975,4,4,7,3,1,250.0,0,0,1,2,0,3,3,945,0,0,0,945,0,1,0,0,980,0,0,980,0,2,2,0,4,0,0,4,0,0,0,1,1980.0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,2006,0,5,127500
376,30,0,69.0,10020,0,0,1,3,0,0,2,0,0,0,0,0,1,1,1922,1950,0,0,6,4,0,0.0,3,3,2,3,4,3,1,350,0,0,333,683,0,0,1,1,904,0,0,904,1,0,0,1,1,1,3,4,1,0,0,1,1980.0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2009,0,0,61000
10,190,0,50.0,7420,0,0,0,0,0,1,0,11,2,4,4,7,5,6,1939,1950,0,0,5,5,0,0.0,0,0,2,1,1,0,3,851,0,0,140,991,0,2,0,0,1077,0,0,1077,1,0,1,0,2,2,0,5,0,2,4,0,1939.0,2,1,205,3,0,0,0,4,0,0,0,0,0,0,0,0,1,2008,0,0,118000
1220,160,1,21.0,1680,0,0,0,0,0,0,0,10,0,0,1,1,6,5,1971,1971,0,0,9,11,1,236.0,0,0,1,1,1,0,2,0,0,0,672,672,0,1,0,0,672,546,0,1218,0,0,1,1,3,1,0,7,0,0,0,1,1980.0,3,0,0,1,1,2,201,0,0,0,0,0,0,0,0,0,4,2006,0,1,91500
1043,120,0,34.0,5381,0,0,1,0,0,0,0,5,0,0,1,0,6,5,2005,2005,0,0,0,0,2,135.0,1,0,0,2,1,1,0,900,0,0,406,1306,0,2,0,0,1306,0,0,1306,1,0,2,0,1,1,1,5,0,1,3,0,2005.0,2,2,624,0,0,0,170,63,0,0,0,0,0,0,0,0,8,2009,0,0,196000
536,190,0,70.0,7000,0,0,0,0,0,0,0,0,0,0,4,1,5,7,1910,1991,0,0,5,5,0,0.0,0,0,1,2,1,3,3,969,0,0,148,1117,0,1,0,0,820,527,0,1347,1,0,1,0,3,1,0,5,0,0,0,1,1980.0,3,0,0,1,1,2,85,0,148,0,0,0,0,0,0,0,1,2008,0,0,107500
571,90,0,74.0,13101,0,0,1,0,0,0,0,1,0,0,3,0,5,5,1965,1965,0,0,1,1,1,108.0,0,0,1,1,1,0,5,231,0,0,1497,1728,0,1,0,0,1728,0,0,1728,0,0,2,0,6,2,0,10,0,0,0,2,1987.0,1,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2008,0,0,142600
402,20,0,65.0,8767,0,0,1,0,0,0,0,2,0,0,0,0,7,5,2005,2005,0,0,0,0,0,0.0,1,0,0,2,1,1,3,24,0,0,1286,1310,0,2,0,0,1310,0,0,1310,0,0,2,0,3,1,1,6,0,1,3,0,2005.0,0,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,2,2,164990
267,60,0,70.0,11207,0,0,1,1,0,3,0,9,0,0,0,1,6,5,1997,1997,0,0,0,0,0,0.0,0,0,0,2,1,1,3,714,0,0,88,802,0,0,0,0,802,709,0,1511,1,0,2,1,3,1,0,8,0,1,4,0,1997.0,0,2,413,0,0,0,95,75,0,0,0,0,0,0,0,0,6,2006,0,0,185000
1402,60,0,62.0,7415,0,0,1,0,0,0,0,9,0,0,0,1,6,5,2004,2004,0,0,0,0,0,0.0,0,0,0,1,1,0,3,759,0,0,80,839,0,2,0,0,864,729,0,1593,1,0,2,1,3,1,0,8,0,1,4,0,2004.0,0,2,398,0,0,0,100,75,0,0,0,0,0,0,0,0,4,2008,0,0,193000
71,20,0,95.0,13651,0,0,1,0,0,0,0,1,0,0,0,0,7,6,1973,1973,0,0,3,3,1,1115.0,0,1,1,2,1,3,0,1880,0,0,343,2223,0,2,0,0,2223,0,0,2223,1,0,2,0,3,1,0,8,0,2,3,0,1973.0,0,2,516,0,0,0,300,0,0,0,0,0,0,0,0,0,2,2007,0,0,244000
52,50,1,52.0,6240,0,0,0,0,0,0,0,11,0,0,0,2,6,6,1934,1950,0,0,6,4,0,0.0,0,0,0,1,1,0,2,0,0,0,816,816,0,1,0,0,816,0,360,1176,0,0,1,0,3,1,0,6,0,1,3,2,1985.0,1,2,528,0,0,0,112,0,0,0,0,0,0,1,1,400,9,2006,0,0,114500
917,20,4,50.0,9000,0,0,0,0,0,0,0,22,0,0,0,0,2,3,1949,1950,0,0,2,2,0,0.0,0,0,1,1,1,1,1,50,0,0,430,480,0,1,1,1,480,0,0,480,1,0,0,0,1,1,0,4,0,0,0,2,1958.0,1,1,308,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2006,0,1,35311
747,60,0,69.0,8795,0,0,1,0,0,0,0,9,0,0,0,1,7,5,2000,2000,0,0,0,0,0,0.0,1,0,0,2,1,0,3,300,0,0,652,952,0,2,0,0,980,1276,0,2256,0,0,2,1,4,1,1,8,0,1,4,3,2000.0,0,2,554,0,0,0,224,54,0,0,0,0,0,0,0,0,4,2009,0,0,236000
715,60,0,69.0,13517,0,0,1,0,0,2,0,15,4,0,0,1,6,8,1976,2005,0,0,1,3,1,289.0,1,0,1,1,1,0,3,533,0,0,192,725,0,2,0,0,725,754,0,1479,0,0,2,1,3,1,1,6,0,0,0,0,1976.0,2,2,475,0,0,0,0,44,0,0,0,0,0,0,0,0,3,2010,0,0,130500
675,20,0,80.0,9200,0,0,0,0,0,0,0,1,0,0,0,0,6,6,1965,1965,0,0,1,1,0,0.0,0,0,1,1,1,0,4,892,0,0,244,1136,0,1,0,0,1136,0,0,1136,1,0,1,0,3,1,0,5,0,1,3,0,1965.0,2,1,384,0,0,0,426,0,0,0,0,0,0,0,0,0,7,2008,0,0,140000
910,60,0,149.0,12589,0,0,2,0,0,0,0,9,0,0,0,1,6,5,2005,2005,0,0,0,0,0,0.0,1,0,0,2,1,0,2,0,0,0,742,742,0,2,0,0,742,742,0,1484,0,0,2,1,3,1,1,8,0,1,3,0,2005.0,0,2,390,0,0,0,36,24,0,0,0,0,0,0,0,0,6,2009,0,0,174000
470,60,0,76.0,9291,0,0,1,0,0,1,0,17,7,0,0,1,6,5,1993,1993,0,0,1,1,1,120.0,1,0,0,2,1,0,3,426,0,0,406,832,0,2,0,0,832,878,0,1710,0,0,2,1,3,1,1,7,0,0,0,0,1993.0,2,2,506,0,0,0,144,70,0,0,0,0,0,0,0,0,6,2008,0,0,187000
776,120,1,32.0,4500,0,0,0,0,0,3,0,13,0,0,2,0,6,5,1998,1998,1,0,0,0,1,320.0,0,0,0,0,1,0,3,866,0,0,338,1204,0,2,0,0,1204,0,0,1204,1,0,2,0,2,1,0,5,0,0,0,0,1998.0,0,2,412,0,0,0,0,247,0,0,0,0,0,0,0,0,6,2009,0,0,162000
228,160,1,21.0,1869,0,0,0,0,0,0,0,10,0,0,1,1,6,6,1970,1970,0,0,1,1,1,127.0,0,0,1,1,1,0,4,321,0,0,162,483,0,1,0,0,483,504,0,987,0,0,1,1,2,1,0,5,0,0,0,2,1987.0,1,1,280,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2008,0,0,106000
426,60,1,60.0,3378,0,2,0,1,0,0,0,8,0,0,0,1,7,8,1946,1992,0,0,1,1,0,0.0,0,1,1,1,1,0,2,0,0,0,651,651,0,0,0,0,707,682,0,1389,0,0,1,1,3,1,0,6,0,2,3,2,1947.0,1,1,240,0,0,1,0,0,126,0,0,0,0,0,0,0,9,2009,0,0,135000
1342,20,0,66.0,13695,0,0,0,0,0,0,0,17,4,0,0,0,6,5,2003,2004,0,0,0,0,0,0.0,0,0,0,2,1,0,3,814,0,0,300,1114,0,2,0,0,1114,0,0,1114,1,0,1,0,3,1,1,6,0,0,0,2,2004.0,1,2,576,0,0,0,0,78,0,0,0,0,0,0,0,0,7,2008,0,0,155000
1277,60,0,69.0,12936,0,0,1,0,0,2,0,7,0,0,0,1,6,6,1972,1972,0,0,1,3,0,0.0,0,0,1,1,0,0,1,593,0,0,130,723,0,1,0,0,735,660,0,1395,0,1,1,1,3,1,0,6,0,1,4,0,1972.0,1,2,497,0,0,0,294,116,0,0,0,0,0,0,0,0,12,2009,0,0,162000
728,20,0,64.0,7314,0,0,0,0,0,0,0,2,0,0,0,0,7,5,2007,2007,0,0,0,0,2,82.0,1,0,0,2,1,1,3,724,0,0,508,1232,0,2,0,0,1232,0,0,1232,1,0,2,0,2,1,1,6,0,0,0,0,2007.0,2,2,632,0,0,0,132,0,0,0,0,0,0,0,0,0,2,2009,0,0,194500
642,60,2,69.0,7050,0,0,0,0,0,0,0,12,0,0,0,1,7,5,2001,2001,0,0,0,0,0,0.0,1,0,0,2,1,0,3,738,0,0,319,1057,0,2,0,0,1057,872,0,1929,1,0,2,1,3,1,1,7,0,1,4,0,2001.0,0,2,650,0,0,0,0,235,0,0,0,0,0,0,0,0,5,2007,0,0,226000
895,90,0,64.0,7018,0,0,0,2,0,0,0,17,0,0,3,0,5,5,1979,1979,0,0,3,3,0,0.0,0,0,3,4,2,4,6,0,5,0,0,0,0,1,0,0,1535,0,0,1535,0,0,2,0,4,2,0,8,0,0,0,0,1979.0,1,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,0,4,118858
772,20,0,67.0,8877,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1951,1951,0,0,6,4,0,0.0,0,0,1,3,3,0,5,836,0,0,0,836,0,1,0,2,1220,0,0,1220,0,0,1,0,2,1,0,6,0,0,0,2,1951.0,1,2,396,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2006,1,0,102000
827,45,1,50.0,6130,0,0,0,0,0,0,0,11,0,0,0,7,5,6,1924,1950,0,0,5,5,0,0.0,0,0,2,1,1,0,0,784,0,0,0,784,0,0,0,0,784,0,0,784,1,0,1,0,2,1,1,5,0,0,0,1,1980.0,3,0,0,1,1,0,0,0,116,0,0,0,0,0,0,0,5,2008,0,0,109500
1332,80,0,55.0,10780,0,0,1,0,0,0,0,2,0,0,0,4,5,5,1976,1976,0,0,5,5,0,0.0,0,0,1,1,1,1,0,483,0,0,428,911,0,0,0,0,954,0,0,954,0,0,1,0,3,1,0,6,0,0,0,2,1976.0,1,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,132500
1391,20,0,70.0,9100,0,0,0,0,0,0,0,2,0,0,0,0,7,5,2000,2000,0,0,0,0,1,244.0,1,0,0,2,1,1,3,1400,0,0,125,1525,0,2,0,0,1525,0,0,1525,1,0,2,0,3,1,1,6,0,0,0,0,2000.0,2,2,541,0,0,0,219,36,0,0,0,0,0,0,0,0,9,2006,0,0,235000
755,20,0,61.0,7930,0,0,0,0,0,0,0,1,0,0,0,0,6,8,1969,2005,0,0,3,3,0,0.0,0,0,1,1,1,0,3,439,6,472,115,1026,0,0,0,0,1026,0,0,1026,1,0,1,0,3,1,1,5,0,0,0,2,1969.0,2,2,440,0,0,0,171,48,0,0,0,0,0,0,0,0,7,2009,0,0,156000
322,60,0,99.0,12099,0,0,1,0,0,0,0,5,0,0,0,1,8,5,2004,2004,0,0,0,0,1,388.0,1,0,0,0,1,1,3,970,0,0,166,1136,0,2,0,0,1136,1332,0,2468,1,0,2,1,4,1,1,10,0,1,3,3,2004.0,0,3,872,0,0,0,184,154,0,0,0,0,0,0,0,0,6,2007,0,0,354000
443,50,1,52.0,6240,0,0,0,0,0,0,0,11,0,0,0,2,5,7,1930,1992,0,0,5,5,0,0.0,0,0,0,1,1,0,2,0,0,0,1078,1078,0,1,0,0,1128,445,0,1573,0,0,2,0,3,1,0,8,0,1,3,2,1930.0,1,2,360,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2008,0,0,162900
1285,50,0,50.0,9638,0,0,0,0,0,0,0,21,1,0,0,2,6,7,1919,1990,0,0,6,8,0,0.0,0,0,0,1,1,0,2,0,0,0,804,804,0,2,0,0,1699,748,0,2447,0,0,2,0,4,1,1,10,2,1,3,2,1969.0,1,1,336,0,0,0,272,0,42,0,116,0,0,0,0,0,3,2010,0,0,169000
1114,20,0,66.0,8923,0,0,0,0,0,0,0,1,0,0,0,0,5,7,1953,2006,0,0,6,4,0,0.0,0,0,1,1,1,0,1,643,0,0,365,1008,0,0,0,0,1008,0,0,1008,1,0,1,0,2,1,1,6,0,0,0,0,1953.0,1,1,240,0,0,0,0,18,0,0,0,0,0,0,0,0,5,2007,0,0,134500
1050,20,0,60.0,11100,0,0,0,3,0,0,0,0,0,0,0,0,4,7,1946,2006,0,0,5,5,0,0.0,0,0,1,4,2,4,6,0,5,0,0,0,0,2,0,0,930,0,0,930,0,0,1,0,2,1,1,6,0,0,0,2,1946.0,1,1,308,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2010,0,1,84900
1182,120,1,64.0,5587,0,0,1,1,0,0,1,6,0,0,2,0,8,5,2008,2008,1,0,9,11,2,186.0,2,0,0,0,1,3,3,1480,0,0,120,1600,0,2,0,0,1652,0,0,1652,1,1,2,0,2,1,1,5,0,1,3,0,2008.0,0,2,482,0,0,0,162,53,0,153,0,0,0,0,0,0,11,2008,2,2,392500
1298,180,1,35.0,3675,0,0,0,0,0,0,0,0,0,0,2,3,6,5,2005,2006,0,0,0,0,1,82.0,0,0,0,2,1,3,3,547,0,0,0,547,0,0,0,0,1072,0,0,1072,1,0,2,0,2,1,0,5,0,0,0,4,2005.0,0,2,525,0,0,0,0,44,0,0,0,0,0,0,0,0,6,2006,2,2,140000
1156,20,0,90.0,10768,0,0,1,0,0,1,0,24,0,0,0,0,5,8,1976,2004,0,0,3,3,0,0.0,1,1,1,2,1,3,0,1157,0,0,280,1437,0,1,0,0,1437,0,0,1437,1,0,2,0,3,1,1,6,0,1,1,0,1976.0,2,2,528,0,0,0,0,21,0,0,180,0,0,0,0,0,7,2007,0,0,218000
1180,20,0,77.0,8335,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1954,1954,0,0,6,4,0,0.0,0,0,3,4,2,4,6,0,5,0,0,0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,0,5,2,1,3,1,1980.0,3,0,0,1,1,2,0,36,190,0,0,0,0,0,0,0,4,2006,0,0,93000
216,20,0,72.0,10011,0,0,1,0,0,0,0,1,0,0,0,0,5,6,1957,1996,0,0,1,1,1,64.0,0,0,1,1,1,0,1,360,0,0,710,1070,0,1,0,0,1236,0,0,1236,0,1,1,0,2,1,1,6,4,1,1,0,1957.0,1,1,447,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2006,0,0,134450
1071,20,0,72.0,10152,0,0,0,0,0,0,0,1,0,0,0,0,5,5,1956,1956,1,0,5,5,1,120.0,0,0,1,1,1,0,1,586,0,0,462,1048,0,1,0,0,1048,0,0,1048,1,0,1,0,3,1,0,6,0,0,0,0,1956.0,1,1,286,0,0,0,0,20,0,0,192,0,0,0,0,0,6,2007,0,0,135000
287,50,0,77.0,9786,0,0,1,2,0,0,0,1,0,0,0,2,6,7,1962,1981,0,0,6,4,0,0.0,0,0,1,1,1,0,4,600,0,0,312,912,0,1,0,0,1085,649,0,1734,0,0,1,1,3,1,1,7,0,1,3,0,1962.0,2,2,440,0,0,0,0,0,0,0,128,0,0,3,0,0,6,2006,0,0,159000
1051,20,0,73.0,8993,0,0,1,0,0,0,0,9,0,0,0,0,7,5,2007,2007,0,0,0,0,0,0.0,1,0,0,2,1,1,2,0,0,0,1302,1302,0,2,0,0,1302,0,0,1302,0,0,2,0,3,1,1,6,0,0,0,0,2007.0,0,2,436,0,0,0,0,22,0,0,0,0,0,0,0,0,8,2007,2,2,176485
143,50,0,71.0,8520,0,0,0,0,0,1,0,1,2,0,0,2,5,4,1952,1952,0,0,4,4,0,0.0,0,3,1,1,1,0,4,507,0,0,403,910,0,3,0,0,910,475,0,1385,0,0,2,0,4,1,0,6,0,0,0,2,2000.0,1,2,720,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2010,0,0,166000
603,60,0,80.0,10041,0,0,1,0,0,0,0,17,0,0,0,1,8,5,1992,1992,0,0,1,1,0,0.0,1,0,0,2,1,2,3,789,0,0,119,908,0,2,0,0,927,988,0,1915,1,0,2,1,3,1,1,8,0,1,4,0,1992.0,0,2,506,0,0,0,120,150,0,0,0,0,0,0,0,0,2,2006,0,1,220000
863,20,0,81.0,9672,0,0,0,0,0,1,0,17,0,0,0,0,6,5,1984,1985,1,0,1,3,0,0.0,0,0,0,2,1,0,3,338,0,0,702,1040,0,1,0,0,1097,0,0,1097,0,0,2,0,3,1,0,6,0,0,0,0,1986.0,1,2,480,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2010,0,0,152000
320,80,0,69.0,14115,0,0,0,0,0,0,0,7,0,0,0,4,7,5,1980,1980,0,0,3,3,1,225.0,0,0,1,2,1,1,3,1036,0,0,336,1372,0,1,0,0,1472,0,0,1472,1,0,2,0,3,1,0,6,0,2,4,0,1980.0,1,2,588,0,0,0,233,48,0,0,0,0,0,0,0,0,6,2009,0,0,187500
752,60,0,69.0,7750,0,0,0,0,0,0,0,9,6,0,0,1,7,5,2003,2003,0,0,0,0,0,0.0,1,0,0,2,1,0,2,0,0,0,660,660,0,2,0,0,660,660,0,1320,0,0,2,1,3,1,1,6,0,0,0,0,2003.0,0,2,400,0,0,0,0,48,0,0,0,0,0,0,0,0,8,2007,0,0,162000
1136,30,1,60.0,6180,0,0,0,0,0,1,0,11,0,0,0,0,6,5,1926,1950,0,0,6,4,0,0.0,0,0,2,1,1,0,2,0,0,0,960,960,0,1,1,0,986,0,0,986,0,0,1,0,2,1,0,5,0,1,3,2,1926.0,1,1,180,0,0,0,0,128,0,0,0,0,0,0,0,0,5,2007,0,0,102000
940,70,0,69.0,24090,0,0,0,0,0,0,0,16,0,0,0,1,7,7,1940,1950,0,0,5,5,0,0.0,0,1,1,1,1,2,2,0,0,0,1032,1032,0,2,0,0,1207,1196,0,2403,0,0,2,0,4,1,0,10,0,2,4,0,1940.0,1,1,349,0,0,0,56,0,318,0,0,0,0,0,0,0,6,2010,1,0,244400
1228,20,0,72.0,8872,0,0,0,0,0,1,0,1,0,0,0,0,5,8,1965,2008,0,0,0,0,1,300.0,0,0,1,1,1,0,0,595,0,0,317,912,0,2,0,0,912,0,0,912,1,0,1,0,2,1,1,5,0,0,0,2,1992.0,1,2,576,0,0,0,0,240,0,0,0,0,0,0,0,0,12,2008,0,0,147000
943,90,0,42.0,7711,0,0,1,0,0,0,0,0,0,0,3,0,4,3,1977,1977,0,0,5,5,0,0.0,0,0,0,2,1,3,3,1440,0,0,0,1440,0,1,0,0,1440,0,0,1440,2,0,2,0,4,2,0,8,0,0,0,1,1980.0,3,0,0,1,1,2,321,0,0,0,0,0,0,0,0,0,8,2007,3,1,150000
534,20,0,50.0,5000,0,0,0,3,0,0,1,11,0,0,0,0,1,3,1946,1950,0,0,0,0,0,0.0,3,3,3,4,2,4,6,0,5,0,0,0,0,3,1,2,334,0,0,334,0,0,1,0,1,1,3,2,0,0,0,1,1980.0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,39300
232,60,0,174.0,15138,0,0,1,0,0,0,0,14,0,0,0,1,8,5,1995,1996,0,0,0,0,1,506.0,1,0,0,2,1,0,3,689,0,0,773,1462,0,2,0,0,1490,1304,0,2794,1,0,2,1,4,1,2,9,0,1,4,0,1995.0,0,3,810,0,0,0,0,146,202,0,0,0,0,0,0,0,7,2009,0,0,403000
1357,20,0,69.0,9477,0,0,0,0,0,1,0,1,0,0,0,0,5,5,1966,1966,0,0,1,1,1,65.0,0,0,1,1,1,0,4,340,0,0,524,864,0,1,0,0,892,0,0,892,0,0,1,0,3,1,0,5,0,0,0,0,1966.0,2,1,264,0,0,0,0,0,0,0,0,0,0,2,0,0,10,2008,0,0,110000
1290,60,0,86.0,11065,0,0,1,0,0,0,0,5,0,0,0,1,8,5,2006,2006,0,0,0,0,2,788.0,1,0,0,2,1,2,2,0,0,0,1085,1085,0,2,0,0,1120,850,0,1970,0,0,2,1,3,1,2,8,0,1,3,3,2006.0,0,3,753,0,0,0,177,74,0,0,0,0,0,0,0,0,10,2006,2,2,281000
1371,50,0,90.0,5400,0,0,0,0,0,1,0,8,2,0,0,2,4,6,1920,1950,0,0,12,15,0,0.0,3,0,0,1,1,0,0,315,1,105,420,840,0,2,0,0,840,534,0,1374,0,0,1,0,2,1,0,6,0,0,0,2,1967.0,0,1,338,0,0,0,0,0,198,0,0,0,0,0,0,0,10,2009,0,0,105000
1216,20,0,99.0,7094,0,0,1,0,0,0,0,15,0,0,0,0,5,5,1966,1966,0,0,0,0,0,0.0,0,0,1,1,1,0,4,180,6,374,340,894,0,1,0,0,894,0,0,894,0,0,1,0,3,1,0,5,0,0,0,2,1966.0,2,1,384,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2007,0,0,125000
